area_fips,year,qtr,ltd_total_qtrly_wages,ltd_taxable_qtrly_wages,ltd_qtrly_contributions,ltd_avg_wkly_wage,own_title,month,date,year_decimal,emplvl_limited,state,min_wage,all_total_qtrly_wages,all_taxable_qtrly_wages,all_qtrly_contributions,all_avg_wkly_wage,emplvl_all
29165,2019,2,5997648,4623587,35089,307,Private,3,6/1/2019,2019.416667,1537,MO,8.6,513723975,119249473,1474956,902,43960
29165,2019,3,6373103,3743287,27632,322,Private,1,7/1/2019,2019.5,1541,MO,8.6,509232927,68045842,823985,898,43432
29165,2019,3,6373103,3743287,27632,322,Private,2,8/1/2019,2019.583333,1535,MO,8.6,509232927,68045842,823985,898,43840
29165,2019,3,6373103,3743287,27632,322,Private,3,9/1/2019,2019.666667,1486,MO,8.6,509232927,68045842,823985,898,43565
29165,2019,4,6596765,3128115,23126,326,Private,1,10/1/2019,2019.75,1533,MO,8.6,538597751,57862302,707314,947,43414
29165,2019,4,6596765,3128115,23126,326,Private,2,11/1/2019,2019.833333,1565,MO,8.6,538597751,57862302,707314,947,43888
29165,2019,4,6596765,3128115,23126,326,Private,3,12/1/2019,2019.916667,1572,MO,8.6,538597751,57862302,707314,947,43906
20005,2020,1,706291,667482,6134,241,Private,1,1/1/2020,2020,229,KS,7.25,45890288,26760019,581244,806,4393
20005,2020,1,706291,667482,6134,241,Private,2,2/1/2020,2020.083333,220,KS,7.25,45890288,26760019,581244,806,4372
20005,2020,1,706291,667482,6134,241,Private,3,3/1/2020,2020.166667,228,KS,7.25,45890288,26760019,581244,806,4377
20005,2020,2,726548,576775,5541,272,Private,1,4/1/2020,2020.25,197,KS,7.25,45226532,10654958,182236,831,4121
20005,2020,2,726548,576775,5541,272,Private,2,5/1/2020,2020.333333,202,KS,7.25,45226532,10654958,182236,831,4222
20005,2020,2,726548,576775,5541,272,Private,3,6/1/2020,2020.416667,218,KS,7.25,45226532,10654958,182236,831,4215
20005,2020,3,818236,557881,6179,279,Private,1,7/1/2020,2020.5,232,KS,7.25,46608969,5760484,95129,827,4271
20005,2020,3,818236,557881,6179,279,Private,2,8/1/2020,2020.583333,221,KS,7.25,46608969,5760484,95129,827,4401
20005,2020,3,818236,557881,6179,279,Private,3,9/1/2020,2020.666667,224,KS,7.25,46608969,5760484,95129,827,4336
20005,2020,4,799400,437642,4848,282,Private,1,10/1/2020,2020.75,223,KS,7.25,52140699,4853596,73856,922,4365
20005,2020,4,799400,437642,4848,282,Private,2,11/1/2020,2020.833333,220,KS,7.25,52140699,4853596,73856,922,4381
20005,2020,4,799400,437642,4848,282,Private,3,12/1/2020,2020.916667,212,KS,7.25,52140699,4853596,73856,922,4299
20011,2020,1,629219,475747,1367,232,Private,1,1/1/2020,2020,207,KS,7.25,44726523,32455397,574337,721,4617
20011,2020,1,629219,475747,1367,232,Private,2,2/1/2020,2020.083333,206,KS,7.25,44726523,32455397,574337,721,4853
20011,2020,1,629219,475747,1367,232,Private,3,3/1/2020,2020.166667,213,KS,7.25,44726523,32455397,574337,721,4852
20011,2020,2,597999,477458,1292,220,Private,1,4/1/2020,2020.25,188,KS,7.25,40736984,15426099,271154,690,4439
20011,2020,2,597999,477458,1292,220,Private,2,5/1/2020,2020.333333,215,KS,7.25,40736984,15426099,271154,690,4573
20011,2020,2,597999,477458,1292,220,Private,3,6/1/2020,2020.416667,224,KS,7.25,40736984,15426099,271154,690,4621
20011,2020,3,736136,510145,1572,269,Private,1,7/1/2020,2020.5,215,KS,7.25,41946203,6641430,108355,699,4593
20011,2020,3,736136,510145,1572,269,Private,2,8/1/2020,2020.583333,209,KS,7.25,41946203,6641430,108355,699,4629
20011,2020,3,736136,510145,1572,269,Private,3,9/1/2020,2020.666667,207,KS,7.25,41946203,6641430,108355,699,4633
20011,2020,4,628963,337421,941,244,Private,1,10/1/2020,2020.75,196,KS,7.25,46738314,5345937,86477,788,4568
20011,2020,4,628963,337421,941,244,Private,2,11/1/2020,2020.833333,197,KS,7.25,46738314,5345937,86477,788,4571
20011,2020,4,628963,337421,941,244,Private,3,12/1/2020,2020.916667,203,KS,7.25,46738314,5345937,86477,788,4543
20021,2020,1,577332,566500,2533,207,Private,1,1/1/2020,2020,213,KS,7.25,55159732,39397152,574797,939,4621
20021,2020,1,577332,566500,2533,207,Private,2,2/1/2020,2020.083333,213,KS,7.25,55159732,39397152,574797,939,4475
20021,2020,1,577332,566500,2533,207,Private,3,3/1/2020,2020.166667,218,KS,7.25,55159732,39397152,574797,939,4461
20021,2020,2,691896,595359,2515,263,Private,1,4/1/2020,2020.25,184,KS,7.25,50553362,14540574,197989,897,4212
20021,2020,2,691896,595359,2515,263,Private,2,5/1/2020,2020.333333,203,KS,7.25,50553362,14540574,197989,897,4371
20021,2020,2,691896,595359,2515,263,Private,3,6/1/2020,2020.416667,221,KS,7.25,50553362,14540574,197989,897,4416
20021,2020,3,715432,514880,1873,234,Private,1,7/1/2020,2020.5,232,KS,7.25,50267045,6733214,91465,884,4370
20021,2020,3,715432,514880,1873,234,Private,2,8/1/2020,2020.583333,237,KS,7.25,50267045,6733214,91465,884,4335
20021,2020,3,715432,514880,1873,234,Private,3,9/1/2020,2020.666667,237,KS,7.25,50267045,6733214,91465,884,4422
20021,2020,4,722614,407801,1710,238,Private,1,10/1/2020,2020.75,233,KS,7.25,61366944,5875756,85008,1088,4344
20021,2020,4,722614,407801,1710,238,Private,2,11/1/2020,2020.833333,237,KS,7.25,61366944,5875756,85008,1088,4321
20021,2020,4,722614,407801,1710,238,Private,3,12/1/2020,2020.916667,231,KS,7.25,61366944,5875756,85008,1088,4349
20091,2020,1,39550942,35253127,312057,333,Private,1,1/1/2020,2020,9198,KS,7.25,5092181957,2931444535,46432863,1229,320601
20091,2020,1,39550942,35253127,312057,333,Private,2,2/1/2020,2020.083333,9105,KS,7.25,5092181957,2931444535,46432863,1229,318819
20091,2020,1,39550942,35253127,312057,333,Private,3,3/1/2020,2020.166667,9081,KS,7.25,5092181957,2931444535,46432863,1229,317097
20091,2020,2,36388812,26058276,227771,355,Private,1,4/1/2020,2020.25,7011,KS,7.25,4649200880,909364685,14121937,1225,278802
20091,2020,2,36388812,26058276,227771,355,Private,2,5/1/2020,2020.333333,8012,KS,7.25,4649200880,909364685,14121937,1225,293135
20091,2020,2,36388812,26058276,227771,355,Private,3,6/1/2020,2020.416667,8657,KS,7.25,4649200880,909364685,14121937,1225,304250
20091,2020,3,41315240,22966092,210257,367,Private,1,7/1/2020,2020.5,8736,KS,7.25,4826056953,588079821,9266078,1206,307791
20091,2020,3,41315240,22966092,210257,367,Private,2,8/1/2020,2020.583333,8658,KS,7.25,4826056953,588079821,9266078,1206,309288
20091,2020,3,41315240,22966092,210257,367,Private,3,9/1/2020,2020.666667,8558,KS,7.25,4826056953,588079821,9266078,1206,306053
20091,2020,4,40741763,16931818,162997,369,Private,1,10/1/2020,2020.75,8549,KS,7.25,5439632286,588800519,9550624,1341,309765
20091,2020,4,40741763,16931818,162997,369,Private,2,11/1/2020,2020.833333,8428,KS,7.25,5439632286,588800519,9550624,1341,311579
20091,2020,4,40741763,16931818,162997,369,Private,3,12/1/2020,2020.916667,8482,KS,7.25,5439632286,588800519,9550624,1341,314884
20103,2020,1,2401811,2314662,11672,257,Private,1,1/1/2020,2020,714,KS,7.25,119754696,92165436,1644902,756,12195
20103,2020,1,2401811,2314662,11672,257,Private,2,2/1/2020,2020.083333,721,KS,7.25,119754696,92165436,1644902,756,12194
20103,2020,1,2401811,2314662,11672,257,Private,3,3/1/2020,2020.166667,724,KS,7.25,119754696,92165436,1644902,756,12178
20103,2020,2,2361228,1966661,9933,265,Private,1,4/1/2020,2020.25,632,KS,7.25,119173444,39932012,760028,782,11112
20103,2020,2,2361228,1966661,9933,265,Private,2,5/1/2020,2020.333333,694,KS,7.25,119173444,39932012,760028,782,11824
20103,2020,2,2361228,1966661,9933,265,Private,3,6/1/2020,2020.416667,729,KS,7.25,119173444,39932012,760028,782,12224
20103,2020,3,2740014,1865030,9542,289,Private,1,7/1/2020,2020.5,731,KS,7.25,126625272,25078602,446638,790,12318
20103,2020,3,2740014,1865030,9542,289,Private,2,8/1/2020,2020.583333,724,KS,7.25,126625272,25078602,446638,790,12376
20103,2020,3,2740014,1865030,9542,289,Private,3,9/1/2020,2020.666667,733,KS,7.25,126625272,25078602,446638,790,12280
20103,2020,4,2494266,1356044,7982,265,Private,1,10/1/2020,2020.75,724,KS,7.25,138563910,21121948,395752,869,12388
20103,2020,4,2494266,1356044,7982,265,Private,2,11/1/2020,2020.833333,707,KS,7.25,138563910,21121948,395752,869,12244
20103,2020,4,2494266,1356044,7982,265,Private,3,12/1/2020,2020.916667,737,KS,7.25,138563910,21121948,395752,869,12172
20209,2020,1,9883752,8575150,100906,354,Private,1,1/1/2020,2020,2150,KS,7.25,1055604082,732938908,13146708,1083,74673
20209,2020,1,9883752,8575150,100906,354,Private,2,2/1/2020,2020.083333,2157,KS,7.25,1055604082,732938908,13146708,1083,74985
20209,2020,1,9883752,8575150,100906,354,Private,3,3/1/2020,2020.166667,2139,KS,7.25,1055604082,732938908,13146708,1083,75207
20209,2020,2,9457002,6658770,77061,368,Private,1,4/1/2020,2020.25,1830,KS,7.25,968240166,318707588,3698325,1087,67054
20209,2020,2,9457002,6658770,77061,368,Private,2,5/1/2020,2020.333333,2016,KS,7.25,968240166,318707588,3698325,1087,66878
20209,2020,2,9457002,6658770,77061,368,Private,3,6/1/2020,2020.416667,2083,KS,7.25,968240166,318707588,3698325,1087,71559
20209,2020,3,10349150,5705908,69431,380,Private,1,7/1/2020,2020.5,2119,KS,7.25,994693733,233497426,2434248,1048,71100
20209,2020,3,10349150,5705908,69431,380,Private,2,8/1/2020,2020.583333,2073,KS,7.25,994693733,233497426,2434248,1048,74246
20209,2020,3,10349150,5705908,69431,380,Private,3,9/1/2020,2020.666667,2101,KS,7.25,994693733,233497426,2434248,1048,73744
20209,2020,4,10216001,4222657,49041,382,Private,1,10/1/2020,2020.75,2052,KS,7.25,1118590941,268217685,2635956,1174,72925
20209,2020,4,10216001,4222657,49041,382,Private,2,11/1/2020,2020.833333,2053,KS,7.25,1118590941,268217685,2635956,1174,73494
20209,2020,4,10216001,4222657,49041,382,Private,3,12/1/2020,2020.916667,2065,KS,7.25,1118590941,268217685,2635956,1174,73534
29011,2020,1,498159,493035,3721,182,Private,1,1/1/2020,2020,206,MO,9.45,21939167,15240581,130904,664,2542
29011,2020,1,498159,493035,3721,182,Private,2,2/1/2020,2020.083333,210,MO,9.45,21939167,15240581,130904,664,2539
29011,2020,1,498159,493035,3721,182,Private,3,3/1/2020,2020.166667,214,MO,9.45,21939167,15240581,130904,664,2546
29011,2020,2,604442,521996,4076,223,Private,1,4/1/2020,2020.25,197,MO,9.45,22297464,7399437,65176,701,2306
29011,2020,2,604442,521996,4076,223,Private,2,5/1/2020,2020.333333,211,MO,9.45,22297464,7399437,65176,701,2499
29011,2020,2,604442,521996,4076,223,Private,3,6/1/2020,2020.416667,217,MO,9.45,22297464,7399437,65176,701,2534
29011,2020,3,675587,502457,3800,232,Private,1,7/1/2020,2020.5,225,MO,9.45,23236679,4662167,41647,684,2584
29011,2020,3,675587,502457,3800,232,Private,2,8/1/2020,2020.583333,228,MO,9.45,23236679,4662167,41647,684,2620
29011,2020,3,675587,502457,3800,232,Private,3,9/1/2020,2020.666667,220,MO,9.45,23236679,4662167,41647,684,2639
29011,2020,4,591630,323296,2368,217,Private,1,10/1/2020,2020.75,211,MO,9.45,27009556,4052933,39583,789,2635
29011,2020,4,591630,323296,2368,217,Private,2,11/1/2020,2020.833333,211,MO,9.45,27009556,4052933,39583,789,2637
29011,2020,4,591630,323296,2368,217,Private,3,12/1/2020,2020.916667,207,MO,9.45,27009556,4052933,39583,789,2632
29013,2020,1,419029,398505,2864,200,Private,1,1/1/2020,2020,156,MO,9.45,18772929,14617168,129289,601,2411
29013,2020,1,419029,398505,2864,200,Private,2,2/1/2020,2020.083333,158,MO,9.45,18772929,14617168,129289,601,2403
29013,2020,1,419029,398505,2864,200,Private,3,3/1/2020,2020.166667,170,MO,9.45,18772929,14617168,129289,601,2392
29013,2020,2,516943,404584,2717,238,Private,1,4/1/2020,2020.25,158,MO,9.45,20020915,6705736,64526,652,2284
29013,2020,2,516943,404584,2717,238,Private,2,5/1/2020,2020.333333,168,MO,9.45,20020915,6705736,64526,652,2384
29013,2020,2,516943,404584,2717,238,Private,3,6/1/2020,2020.416667,176,MO,9.45,20020915,6705736,64526,652,2419
29013,2020,3,516489,363740,2435,249,Private,1,7/1/2020,2020.5,160,MO,9.45,20750912,3863859,42761,651,2448
29013,2020,3,516489,363740,2435,249,Private,2,8/1/2020,2020.583333,160,MO,9.45,20750912,3863859,42761,651,2484
29013,2020,3,516489,363740,2435,249,Private,3,9/1/2020,2020.666667,158,MO,9.45,20750912,3863859,42761,651,2425
29013,2020,4,724692,255277,1715,348,Private,1,10/1/2020,2020.75,157,MO,9.45,23460134,3390623,40681,729,2487
29013,2020,4,724692,255277,1715,348,Private,2,11/1/2020,2020.833333,158,MO,9.45,23460134,3390623,40681,729,2468
29013,2020,4,724692,255277,1715,348,Private,3,12/1/2020,2020.916667,165,MO,9.45,23460134,3390623,40681,729,2473
29021,2020,1,5829289,5632944,34019,270,Private,1,1/1/2020,2020,1656,MO,9.45,480715947,278720543,2507022,914,40551
29021,2020,1,5829289,5632944,34019,270,Private,2,2/1/2020,2020.083333,1664,MO,9.45,480715947,278720543,2507022,914,40526
29021,2020,1,5829289,5632944,34019,270,Private,3,3/1/2020,2020.166667,1667,MO,9.45,480715947,278720543,2507022,914,40297
29021,2020,2,6008461,4661205,26604,309,Private,1,4/1/2020,2020.25,1397,MO,9.45,470822893,80394382,822265,947,37133
29021,2020,2,6008461,4661205,26604,309,Private,2,5/1/2020,2020.333333,1532,MO,9.45,470822893,80394382,822265,947,38342
29021,2020,2,6008461,4661205,26604,309,Private,3,6/1/2020,2020.416667,1562,MO,9.45,470822893,80394382,822265,947,39241
29021,2020,3,6753223,3978571,25758,321,Private,1,7/1/2020,2020.5,1611,MO,9.45,482354743,50174741,508845,941,39114
29021,2020,3,6753223,3978571,25758,321,Private,2,8/1/2020,2020.583333,1660,MO,9.45,482354743,50174741,508845,941,39728
29021,2020,3,6753223,3978571,25758,321,Private,3,9/1/2020,2020.666667,1586,MO,9.45,482354743,50174741,508845,941,39389
29021,2020,4,6591066,2913646,20385,312,Private,1,10/1/2020,2020.75,1611,MO,9.45,534964619,48016362,496021,1029,39935
29021,2020,4,6591066,2913646,20385,312,Private,2,11/1/2020,2020.833333,1642,MO,9.45,534964619,48016362,496021,1029,39951
29021,2020,4,6591066,2913646,20385,312,Private,3,12/1/2020,2020.916667,1626,MO,9.45,534964619,48016362,496021,1029,40130
29037,2020,1,4760940,4585391,42368,263,Private,1,1/1/2020,2020,1367,MO,9.45,197975893,147948317,1652141,698,21813
29037,2020,1,4760940,4585391,42368,263,Private,2,2/1/2020,2020.083333,1413,MO,9.45,197975893,147948317,1652141,698,21762
29037,2020,1,4760940,4585391,42368,263,Private,3,3/1/2020,2020.166667,1399,MO,9.45,197975893,147948317,1652141,698,21916
29037,2020,2,4913655,3730035,33111,297,Private,1,4/1/2020,2020.25,1128,MO,9.45,203796534,63518404,715626,762,19269
29037,2020,2,4913655,3730035,33111,297,Private,2,5/1/2020,2020.333333,1281,MO,9.45,203796534,63518404,715626,762,20891
29037,2020,2,4913655,3730035,33111,297,Private,3,6/1/2020,2020.416667,1403,MO,9.45,203796534,63518404,715626,762,21575
29037,2020,3,5769275,3306509,30400,313,Private,1,7/1/2020,2020.5,1395,MO,9.45,213008180,40253473,504008,757,21564
29037,2020,3,5769275,3306509,30400,313,Private,2,8/1/2020,2020.583333,1419,MO,9.45,213008180,40253473,504008,757,21656
29037,2020,3,5769275,3306509,30400,313,Private,3,9/1/2020,2020.666667,1446,MO,9.45,213008180,40253473,504008,757,21715
29037,2020,4,5548588,2592296,26985,310,Private,1,10/1/2020,2020.75,1379,MO,9.45,242953328,35272471,470259,845,22056
29037,2020,4,5548588,2592296,26985,310,Private,2,11/1/2020,2020.833333,1365,MO,9.45,242953328,35272471,470259,845,22145
29037,2020,4,5548588,2592296,26985,310,Private,3,12/1/2020,2020.916667,1389,MO,9.45,242953328,35272471,470259,845,22116
29047,2020,1,15497969,14618682,108156,290,Private,1,1/1/2020,2020,4151,MO,9.45,1157462138,696956832,7812596,1010,87879
29047,2020,1,15497969,14618682,108156,290,Private,2,2/1/2020,2020.083333,4090,MO,9.45,1157462138,696956832,7812596,1010,88032
29047,2020,1,15497969,14618682,108156,290,Private,3,3/1/2020,2020.166667,4110,MO,9.45,1157462138,696956832,7812596,1010,88653
29047,2020,2,15520652,11095912,79183,321,Private,1,4/1/2020,2020.25,3331,MO,9.45,977754853,186882347,1929652,945,75706
29047,2020,2,15520652,11095912,79183,321,Private,2,5/1/2020,2020.333333,3755,MO,9.45,977754853,186882347,1929652,945,79193
29047,2020,2,15520652,11095912,79183,321,Private,3,6/1/2020,2020.416667,4068,MO,9.45,977754853,186882347,1929652,945,83950
29047,2020,3,17937525,9936842,77229,337,Private,1,7/1/2020,2020.5,4120,MO,9.45,1113669377,139970451,1593319,997,84989
29047,2020,3,17937525,9936842,77229,337,Private,2,8/1/2020,2020.583333,4101,MO,9.45,1113669377,139970451,1593319,997,86575
29047,2020,3,17937525,9936842,77229,337,Private,3,9/1/2020,2020.666667,4077,MO,9.45,1113669377,139970451,1593319,997,86178
29047,2020,4,17498105,7584456,60530,328,Private,1,10/1/2020,2020.75,4128,MO,9.45,1263432571,134088594,1547316,1105,87387
29047,2020,4,17498105,7584456,60530,328,Private,2,11/1/2020,2020.833333,4103,MO,9.45,1263432571,134088594,1547316,1105,87780
29047,2020,4,17498105,7584456,60530,328,Private,3,12/1/2020,2020.916667,4082,MO,9.45,1263432571,134088594,1547316,1105,88739
29095,2020,1,47213907,44463658,346118,314,Private,1,1/1/2020,2020,11554,MO,9.45,4792269911,2378359703,24468342,1174,314998
29095,2020,1,47213907,44463658,346118,314,Private,2,2/1/2020,2020.083333,11588,MO,9.45,4792269911,2378359703,24468342,1174,313937
29095,2020,1,47213907,44463658,346118,314,Private,3,3/1/2020,2020.166667,11579,MO,9.45,4792269911,2378359703,24468342,1174,312849
29095,2020,2,44021030,31653073,268444,338,Private,1,4/1/2020,2020.25,8964,MO,9.45,4162028056,549087986,6447112,1139,270935
29095,2020,2,44021030,31653073,268444,338,Private,2,5/1/2020,2020.333333,10133,MO,9.45,4162028056,549087986,6447112,1139,281534
29095,2020,2,44021030,31653073,268444,338,Private,3,6/1/2020,2020.416667,10942,MO,9.45,4162028056,549087986,6447112,1139,290844
29095,2020,3,51294323,28166410,265105,351,Private,1,7/1/2020,2020.5,11355,MO,9.45,4360243444,370164409,4537564,1140,293978
29095,2020,3,51294323,28166410,265105,351,Private,2,8/1/2020,2020.583333,11293,MO,9.45,4360243444,370164409,4537564,1140,294683
29095,2020,3,51294323,28166410,265105,351,Private,3,9/1/2020,2020.666667,11099,MO,9.45,4360243444,370164409,4537564,1140,294320
29095,2020,4,50906153,22001826,208843,350,Private,1,10/1/2020,2020.75,11267,MO,9.45,5303795070,359361094,4633733,1358,300489
29095,2020,4,50906153,22001826,208843,350,Private,2,11/1/2020,2020.833333,11091,MO,9.45,5303795070,359361094,4633733,1358,300673
29095,2020,4,50906153,22001826,208843,350,Private,3,12/1/2020,2020.916667,11191,MO,9.45,5303795070,359361094,4633733,1358,299952
29097,2020,1,9651179,9237406,64988,286,Private,1,1/1/2020,2020,2561,MO,9.45,523951336,340093257,2907547,811,49748
29097,2020,1,9651179,9237406,64988,286,Private,2,2/1/2020,2020.083333,2548,MO,9.45,523951336,340093257,2907547,811,49647
29097,2020,1,9651179,9237406,64988,286,Private,3,3/1/2020,2020.166667,2673,MO,9.45,523951336,340093257,2907547,811,49713
29097,2020,2,9464635,7092476,55195,296,Private,1,4/1/2020,2020.25,2190,MO,9.45,478417544,111147364,1020176,793,45224
29097,2020,2,9464635,7092476,55195,296,Private,2,5/1/2020,2020.333333,2525,MO,9.45,478417544,111147364,1020176,793,46427
29097,2020,2,9464635,7092476,55195,296,Private,3,6/1/2020,2020.416667,2657,MO,9.45,478417544,111147364,1020176,793,47495
29097,2020,3,10834078,6248060,46509,318,Private,1,7/1/2020,2020.5,2616,MO,9.45,497613849,65109969,645514,794,47990
29097,2020,3,10834078,6248060,46509,318,Private,2,8/1/2020,2020.583333,2638,MO,9.45,497613849,65109969,645514,794,48340
29097,2020,3,10834078,6248060,46509,318,Private,3,9/1/2020,2020.666667,2614,MO,9.45,497613849,65109969,645514,794,48263
29097,2020,4,10623097,4722836,38300,313,Private,1,10/1/2020,2020.75,2642,MO,9.45,580359164,61591582,585876,907,48917
29097,2020,4,10623097,4722836,38300,313,Private,2,11/1/2020,2020.833333,2581,MO,9.45,580359164,61591582,585876,907,49401
29097,2020,4,10623097,4722836,38300,313,Private,3,12/1/2020,2020.916667,2612,MO,9.45,580359164,61591582,585876,907,49403
29145,2020,1,2383135,2241569,11610,260,Private,1,1/1/2020,2020,698,MO,9.45,188714906,100268428,948140,819,17640
29145,2020,1,2383135,2241569,11610,260,Private,2,2/1/2020,2020.083333,705,MO,9.45,188714906,100268428,948140,819,17750
29145,2020,1,2383135,2241569,11610,260,Private,3,3/1/2020,2020.166667,711,MO,9.45,188714906,100268428,948140,819,17814
29145,2020,2,2401441,1786174,9763,293,Private,1,4/1/2020,2020.25,590,MO,9.45,187281159,33947669,355226,873,15690
29145,2020,2,2401441,1786174,9763,293,Private,2,5/1/2020,2020.333333,645,MO,9.45,187281159,33947669,355226,873,16632
29145,2020,2,2401441,1786174,9763,293,Private,3,6/1/2020,2020.416667,658,MO,9.45,187281159,33947669,355226,873,17170
29145,2020,3,2637633,1532965,8527,310,Private,1,7/1/2020,2020.5,668,MO,9.45,192605339,20973588,202699,853,17219
29145,2020,3,2637633,1532965,8527,310,Private,2,8/1/2020,2020.583333,647,MO,9.45,192605339,20973588,202699,853,17416
29145,2020,3,2637633,1532965,8527,310,Private,3,9/1/2020,2020.666667,650,MO,9.45,192605339,20973588,202699,853,17493
29145,2020,4,2365235,1042199,5754,279,Private,1,10/1/2020,2020.75,656,MO,9.45,218720646,19024191,190958,952,17616
29145,2020,4,2365235,1042199,5754,279,Private,2,11/1/2020,2020.833333,656,MO,9.45,218720646,19024191,190958,952,17679
29145,2020,4,2365235,1042199,5754,279,Private,3,12/1/2020,2020.916667,646,MO,9.45,218720646,19024191,190958,952,17711
29165,2020,1,6236528,5943411,39145,308,Private,1,1/1/2020,2020,1568,MO,9.45,607396645,328049021,3693301,1089,42773
29165,2020,1,6236528,5943411,39145,308,Private,2,2/1/2020,2020.083333,1543,MO,9.45,607396645,328049021,3693301,1089,42874
29165,2020,1,6236528,5943411,39145,308,Private,3,3/1/2020,2020.166667,1562,MO,9.45,607396645,328049021,3693301,1089,43024
29165,2020,2,6085507,4394348,29180,344,Private,1,4/1/2020,2020.25,1220,MO,9.45,442598615,86478714,935485,944,34043
29165,2020,2,6085507,4394348,29180,344,Private,2,5/1/2020,2020.333333,1368,MO,9.45,442598615,86478714,935485,944,35212
29165,2020,2,6085507,4394348,29180,344,Private,3,6/1/2020,2020.416667,1499,MO,9.45,442598615,86478714,935485,944,38900
29165,2020,3,6943878,3708679,26016,351,Private,1,7/1/2020,2020.5,1532,MO,9.45,510381629,57274961,670835,1004,39094
29165,2020,3,6943878,3708679,26016,351,Private,2,8/1/2020,2020.583333,1518,MO,9.45,510381629,57274961,670835,1004,39125
29165,2020,3,6943878,3708679,26016,351,Private,3,9/1/2020,2020.666667,1516,MO,9.45,510381629,57274961,670835,1004,39109
29165,2020,4,6918430,2911475,20776,343,Private,1,10/1/2020,2020.75,1552,MO,9.45,537226044,54501905,683076,1055,38706
29165,2020,4,6918430,2911475,20776,343,Private,2,11/1/2020,2020.833333,1556,MO,9.45,537226044,54501905,683076,1055,39189
29165,2020,4,6918430,2911475,20776,343,Private,3,12/1/2020,2020.916667,1545,MO,9.45,537226044,54501905,683076,1055,39578
20005,2021,1,763209,711943,9674,279,Private,1,1/1/2021,2021,211,KS,7.25,52216874,24843130,549602,954,4154
20005,2021,1,763209,711943,9674,279,Private,2,2/1/2021,2021.083333,207,KS,7.25,52216874,24843130,549602,954,4205
20005,2021,1,763209,711943,9674,279,Private,3,3/1/2021,2021.166667,213,KS,7.25,52216874,24843130,549602,954,4269
20005,2021,2,842346,618931,9229,287,Private,1,4/1/2021,2021.25,226,KS,7.25,47475919,12019112,238122,839,4236
20005,2021,2,842346,618931,9229,287,Private,2,5/1/2021,2021.333333,223,KS,7.25,47475919,12019112,238122,839,4371
20005,2021,2,842346,618931,9229,287,Private,3,6/1/2021,2021.416667,228,KS,7.25,47475919,12019112,238122,839,4446
20005,2021,3,862032,530097,7546,326,Private,1,7/1/2021,2021.5,206,KS,7.25,50584349,6606283,120784,872,4430
20005,2021,3,862032,530097,7546,326,Private,2,8/1/2021,2021.583333,199,KS,7.25,50584349,6606283,120784,872,4515
20005,2021,3,862032,530097,7546,326,Private,3,9/1/2021,2021.666667,205,KS,7.25,50584349,6606283,120784,872,4449
20005,2021,4,868655,406829,5992,316,Private,1,10/1/2021,2021.75,217,KS,7.25,54588094,5368912,112263,923,4544
20005,2021,4,868655,406829,5992,316,Private,2,11/1/2021,2021.833333,209,KS,7.25,54588094,5368912,112263,923,4571
20005,2021,4,868655,406829,5992,316,Private,3,12/1/2021,2021.916667,208,KS,7.25,54588094,5368912,112263,923,4539
20011,2021,1,593584,545612,2335,240,Private,1,1/1/2021,2021,184,KS,7.25,41386196,30062698,613311,708,4508
20011,2021,1,593584,545612,2335,240,Private,2,2/1/2021,2021.083333,188,KS,7.25,41386196,30062698,613311,708,4448
20011,2021,1,593584,545612,2335,240,Private,3,3/1/2021,2021.166667,198,KS,7.25,41386196,30062698,613311,708,4526
20011,2021,2,604124,517511,2242,233,Private,1,4/1/2021,2021.25,192,KS,7.25,44015854,16649597,331090,734,4554
20011,2021,2,604124,517511,2242,233,Private,2,5/1/2021,2021.333333,193,KS,7.25,44015854,16649597,331090,734,4624
20011,2021,2,604124,517511,2242,233,Private,3,6/1/2021,2021.416667,214,KS,7.25,44015854,16649597,331090,734,4667
20011,2021,3,711736,508986,2510,277,Private,1,7/1/2021,2021.5,194,KS,7.25,44200440,8004757,158608,761,4484
20011,2021,3,711736,508986,2510,277,Private,2,8/1/2021,2021.583333,196,KS,7.25,44200440,8004757,158608,761,4461
20011,2021,3,711736,508986,2510,277,Private,3,9/1/2021,2021.666667,203,KS,7.25,44200440,8004757,158608,761,4462
20011,2021,4,710099,378518,1812,278,Private,1,10/1/2021,2021.75,198,KS,7.25,45770920,6146591,118096,791,4438
20011,2021,4,710099,378518,1812,278,Private,2,11/1/2021,2021.833333,196,KS,7.25,45770920,6146591,118096,791,4469
20011,2021,4,710099,378518,1812,278,Private,3,12/1/2021,2021.916667,195,KS,7.25,45770920,6146591,118096,791,4440
20021,2021,1,610192,603308,3706,217,Private,1,1/1/2021,2021,219,KS,7.25,52669122,36295285,641944,968,4219
20021,2021,1,610192,603308,3706,217,Private,2,2/1/2021,2021.083333,209,KS,7.25,52669122,36295285,641944,968,4156
20021,2021,1,610192,603308,3706,217,Private,3,3/1/2021,2021.166667,221,KS,7.25,52669122,36295285,641944,968,4187
20021,2021,2,779196,664170,3930,260,Private,1,4/1/2021,2021.25,233,KS,7.25,52620601,15700468,268180,940,4254
20021,2021,2,779196,664170,3930,260,Private,2,5/1/2021,2021.333333,231,KS,7.25,52620601,15700468,268180,940,4321
